participantID,condition,blocks,blockType,trials,probabilitiesMarketOne_1,probabilitiesMarketOne_2,probabilitiesMarketTwo_1,probabilitiesMarketTwo_2,rewards_1,rewards_2,gem_presented,market_presented,chooseLeft,stateChosen,outcomeState,outcome,RT,black_rl_p,black_sofa_p,chosen_rl_p,chosen_sofa_p,pick_black,rt_log_trans,white_rl_p,white_sofa_p,missed_response,structureAwareness,evidence_consistency,consistent_choice,same_gem,doorRepeat,sideRepeat
20,2,2,1,42,0.2,0.8,0.2,0.8,1,0,1,1,1,2,1,1,2.287399047,0.2,0.8,0.8,0.2,0,-0.827415385,0.8,0.2,0,0,0,0,0,1,0
20,2,2,1,43,0.2,0.8,0.2,0.8,-1,0,2,1,1,1,2,0,2.25402612,0.2,0.8,0.2,0.8,1,-0.812718004,0.8,0.2,0,0,0,0,0,0,1
20,2,2,1,44,0.2,0.8,0.2,0.8,-1,0,2,1,1,1,2,0,2.712702378,0.2,0.8,0.2,0.8,1,-0.997945325,0.8,0.2,0,0,0,0,1,1,1
20,2,2,1,45,0.8,0.2,0.2,0.8,1,0,1,1,1,2,2,0,1.735802137,0.8,0.2,0.2,0.8,0,-0.551469634,0.2,0.8,0,0,0,0,0,0,1
20,2,2,1,46,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,1,-1,1.644765388,0.8,0.2,0.2,0.8,0,-0.497597753,0.2,0.8,0,0,1,1,0,1,0
20,2,2,1,47,0.8,0.2,0.2,0.8,1,0,2,1,1,2,2,0,1.534102369,0.8,0.2,0.2,0.8,0,-0.427945434,0.2,0.8,0,0,0,0,1,1,0
20,2,2,1,48,0.8,0.2,0.2,0.8,1,0,2,1,0,1,1,1,1.361668133,0.8,0.2,0.8,0.2,1,-0.308710517,0.2,0.8,0,0,1,1,1,0,0
20,2,2,1,49,0.8,0.2,0.2,0.8,-1,0,1,1,1,1,2,0,3.550787324,0.8,0.2,0.8,0.2,1,-1.26716936,0.2,0.8,0,0,1,0,0,1,0
20,2,2,1,50,0.8,0.2,0.2,0.8,-1,0,1,1,1,1,2,0,3.029090152,0.8,0.2,0.8,0.2,1,-1.108262294,0.2,0.8,0,0,0,0,1,1,1
20,2,2,1,51,0.8,0.2,0.2,0.8,-1,0,2,1,0,1,1,-1,3.33035811,0.8,0.2,0.8,0.2,1,-1.203079839,0.2,0.8,0,0,0,0,0,1,0
20,2,2,1,52,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,1,-1,3.827597459,0.8,0.2,0.2,0.8,0,-1.342237311,0.2,0.8,0,0,1,1,1,0,1
20,2,2,1,53,0.2,0.8,0.2,0.8,1,0,1,1,1,2,1,1,1.997174298,0.2,0.8,0.8,0.2,0,-0.691733331,0.8,0.2,0,0,0,0,0,1,0
20,2,2,1,54,0.2,0.8,0.2,0.8,-1,0,2,1,1,2,1,-1,3.880681477,0.2,0.8,0.8,0.2,0,-1.356010777,0.8,0.2,0,0,0,1,0,1,1
20,2,2,1,55,0.2,0.8,0.2,0.8,-1,0,2,1,1,2,1,-1,1.456527022,0.2,0.8,0.8,0.2,0,-0.37605485,0.8,0.2,0,0,0,1,1,1,1
20,2,2,1,56,0.2,0.8,0.2,0.8,-1,0,1,1,0,1,2,0,3.577861661,0.2,0.8,0.2,0.8,1,-1.274765321,0.8,0.2,0,0,0,0,0,0,0
20,2,2,1,57,0.2,0.8,0.2,0.8,1,0,1,1,0,2,1,1,1.225284917,0.2,0.8,0.8,0.2,0,-0.203173402,0.8,0.2,0,0,0,0,1,0,1
20,2,2,1,58,0.2,0.8,0.2,0.8,-1,0,1,1,1,2,1,-1,1.681344963,0.2,0.8,0.8,0.2,0,-0.519594046,0.8,0.2,0,0,0,1,1,1,0
20,2,2,1,59,0.8,0.2,0.2,0.8,1,0,2,1,0,1,1,1,2.965556681,0.8,0.2,0.8,0.2,1,-1.087064766,0.2,0.8,0,0,0,1,0,0,0
20,2,2,1,60,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,2.708459146,0.8,0.2,0.2,0.8,0,-0.996379892,0.2,0.8,0,0,1,1,1,0,0
20,2,3,2,1,0.2,0.8,0.8,0.2,1,0,3,2,1,2,2,0,3.595853061,0.8,0.2,0.2,0.8,0,-1.279781254,0.2,0.8,0,0,1,0,0,1,1
20,2,3,2,2,0.2,0.8,0.8,0.2,1,0,4,1,0,1,2,0,1.264487043,0.2,0.8,0.2,0.8,1,-0.234666541,0.8,0.2,0,0,1,1,0,0,0
20,2,3,2,3,0.2,0.8,0.8,0.2,-1,0,3,2,1,2,1,-1,3.054258551,0.8,0.2,0.2,0.8,0,-1.116536863,0.2,0.8,0,0,0,1,0,0,0
20,2,3,2,4,0.2,0.8,0.8,0.2,-1,0,3,2,1,1,2,0,1.616360456,0.8,0.2,0.8,0.2,1,-0.48017699,0.2,0.8,0,0,0,0,1,0,1
20,2,3,2,5,0.2,0.8,0.8,0.2,1,0,3,2,1,2,2,0,2.927525767,0.8,0.2,0.2,0.8,0,-1.074157618,0.2,0.8,0,0,0,0,1,0,1
20,2,3,2,6,0.2,0.8,0.8,0.2,1,0,4,1,1,2,1,1,1.565981698,0.2,0.8,0.8,0.2,0,-0.448512911,0.8,0.2,0,0,1,0,0,1,1
20,2,3,2,7,0.8,0.2,0.8,0.2,-1,0,4,1,1,1,1,-1,4.120186971,0.8,0.2,0.8,0.2,1,-1.415898544,0.2,0.8,0,0,0,0,1,0,1
20,2,3,2,8,0.8,0.2,0.8,0.2,1,0,3,2,1,1,2,0,2.012944318,0.8,0.2,0.8,0.2,1,-0.699598485,0.2,0.8,0,0,1,1,0,1,1
20,2,3,2,9,0.8,0.2,0.8,0.2,-1,0,3,2,1,1,2,0,4.481453028,0.8,0.2,0.8,0.2,1,-1.499947331,0.2,0.8,0,0,0,0,1,1,1
20,2,3,2,10,0.8,0.2,0.8,0.2,1,0,3,2,1,2,2,0,1.475948026,0.8,0.2,0.2,0.8,0,-0.389300513,0.2,0.8,0,0,0,0,1,0,1
20,2,3,2,11,0.8,0.2,0.8,0.2,-1,0,3,2,0,2,2,0,1.965473066,0.8,0.2,0.2,0.8,0,-0.675732962,0.2,0.8,0,0,1,1,1,1,0
20,2,3,2,12,0.8,0.2,0.8,0.2,1,0,3,2,1,1,1,1,1.436363142,0.8,0.2,0.8,0.2,1,-0.362114323,0.2,0.8,0,0,1,1,1,0,0
20,2,3,2,13,0.8,0.2,0.8,0.2,1,0,4,1,1,2,1,1,2.116891577,0.8,0.2,0.2,0.8,0,-0.749948775,0.2,0.8,0,0,1,0,0,0,1
20,2,3,2,14,0.8,0.2,0.8,0.2,1,0,3,2,0,1,1,1,1.676274939,0.8,0.2,0.8,0.2,1,-0.516574033,0.2,0.8,0,0,0,1,0,0,0
20,2,3,2,15,0.8,0.2,0.8,0.2,1,0,4,1,0,2,2,0,0.751334292,0.8,0.2,0.2,0.8,0,0.285904597,0.2,0.8,0,0,1,0,0,0,1
20,2,3,2,16,0.8,0.2,0.8,0.2,-1,0,3,2,1,2,2,0,3.529230969,0.8,0.2,0.2,0.8,0,-1.261079991,0.2,0.8,0,0,1,1,0,1,0
20,2,3,2,17,0.8,0.2,0.8,0.2,1,0,4,1,0,1,1,1,1.713512265,0.8,0.2,0.8,0.2,1,-0.53854522,0.2,0.8,0,0,1,1,0,0,0
20,2,3,2,18,0.8,0.2,0.8,0.2,1,0,3,2,0,1,2,0,1.813092228,0.8,0.2,0.8,0.2,1,-0.595033801,0.2,0.8,0,0,1,1,0,1,1
20,2,3,2,19,0.8,0.2,0.8,0.2,-1,0,4,1,0,2,2,0,2.741608093,0.8,0.2,0.2,0.8,0,-1.008544644,0.2,0.8,0,0,0,1,0,0,1
20,2,3,2,20,0.8,0.2,0.8,0.2,-1,0,4,1,1,2,1,-1,2.604304207,0.8,0.2,0.2,0.8,0,-0.957165541,0.2,0.8,0,0,1,1,1,1,0
20,2,3,2,21,0.8,0.2,0.8,0.2,-1,0,3,2,0,1,1,-1,2.845759711,0.8,0.2,0.8,0.2,1,-1.045830066,0.2,0.8,0,0,0,0,0,0,0
20,2,3,2,22,0.8,0.2,0.8,0.2,1,0,4,1,0,2,2,0,2.0633433,0.8,0.2,0.2,0.8,0,-0.724327628,0.2,0.8,0,0,1,0,0,0,1
20,2,3,2,23,0.8,0.2,0.2,0.8,1,0,4,1,0,1,1,1,1.398750907,0.8,0.2,0.8,0.2,1,-0.335579629,0.2,0.8,0,0,1,1,1,0,1
20,2,3,2,24,0.8,0.2,0.2,0.8,1,0,3,2,1,2,1,1,1.275774155,0.2,0.8,0.8,0.2,0,-0.243553175,0.8,0.2,0,0,1,0,0,0,0
20,2,3,2,25,0.8,0.2,0.2,0.8,1,0,3,2,0,2,1,1,1.541804302,0.2,0.8,0.8,0.2,0,-0.432953355,0.8,0.2,0,0,0,0,1,1,0
20,2,3,2,26,0.8,0.2,0.2,0.8,1,0,4,1,0,1,2,0,3.024488009,0.8,0.2,0.8,0.2,1,-1.106741824,0.2,0.8,0,0,0,1,0,0,1
20,2,3,2,27,0.8,0.2,0.2,0.8,-1,0,4,1,1,1,1,-1,2.991994699,0.8,0.2,0.8,0.2,1,-1.095940289,0.2,0.8,0,0,0,0,1,1,0
20,2,3,2,28,0.8,0.2,0.2,0.8,1,0,3,2,0,2,1,1,2.394492583,0.2,0.8,0.8,0.2,0,-0.873171343,0.8,0.2,0,0,1,0,0,0,0
20,2,3,2,29,0.8,0.2,0.8,0.2,1,0,4,1,1,1,1,1,2.712564126,0.8,0.2,0.8,0.2,1,-0.99789436,0.2,0.8,0,0,0,1,0,0,0
20,2,3,2,30,0.8,0.2,0.8,0.2,-1,0,3,2,0,1,1,-1,3.051268336,0.8,0.2,0.8,0.2,1,-1.115557352,0.2,0.8,0,0,1,0,0,1,0
20,2,3,2,31,0.8,0.2,0.8,0.2,1,0,3,2,0,1,1,1,1.630717172,0.8,0.2,0.8,0.2,1,-0.489019901,0.2,0.8,0,0,1,1,1,1,1
20,2,3,2,32,0.2,0.8,0.8,0.2,-1,0,4,1,0,2,1,-1,2.366889086,0.2,0.8,0.8,0.2,0,-0.861576471,0.8,0.2,0,0,1,1,0,0,1
20,2,3,2,33,0.2,0.8,0.8,0.2,1,0,3,2,0,1,1,1,1.287415649,0.8,0.2,0.8,0.2,1,-0.252636836,0.2,0.8,0,0,0,1,0,0,1
20,2,3,2,34,0.2,0.8,0.8,0.2,1,0,4,1,1,2,1,1,1.499058955,0.2,0.8,0.8,0.2,0,-0.404837548,0.8,0.2,0,0,1,0,0,0,0
20,2,3,2,35,0.2,0.8,0.8,0.2,1,0,4,1,1,2,1,1,1.446428329,0.2,0.8,0.8,0.2,0,-0.369097296,0.8,0.2,0,0,0,0,1,1,1
20,2,3,2,36,0.2,0.8,0.8,0.2,1,0,3,2,0,1,1,1,3.26869858,0.8,0.2,0.8,0.2,1,-1.184391918,0.2,0.8,0,0,0,1,0,0,0
20,2,3,2,37,0.2,0.8,0.8,0.2,-1,0,3,2,1,2,2,0,4.390026277,0.8,0.2,0.2,0.8,0,-1.479335213,0.2,0.8,0,0,1,1,1,0,0
20,2,3,2,38,0.2,0.8,0.8,0.2,-1,0,4,1,1,1,2,0,1.721218122,0.2,0.8,0.2,0.8,1,-0.543032251,0.8,0.2,0,0,1,0,0,0,1
20,2,3,2,39,0.2,0.8,0.8,0.2,-1,0,3,2,0,2,1,-1,2.331705005,0.8,0.2,0.2,0.8,0,-0.846599762,0.2,0.8,0,0,0,1,0,0,0
20,2,3,2,40,0.8,0.2,0.8,0.2,-1,0,4,1,0,1,1,-1,4.598438182,0.8,0.2,0.8,0.2,1,-1.52571672,0.2,0.8,0,0,0,0,0,0,1
20,2,3,2,41,0.8,0.2,0.8,0.2,-1,0,4,1,1,2,2,0,2.756292628,0.8,0.2,0.2,0.8,0,-1.013886526,0.2,0.8,0,0,1,1,1,0,0
20,2,3,2,42,0.8,0.2,0.8,0.2,-1,0,4,1,1,2,2,0,3.147586713,0.8,0.2,0.2,0.8,0,-1.146636036,0.2,0.8,0,0,1,1,1,1,1
20,2,3,2,43,0.8,0.2,0.8,0.2,1,0,3,2,1,2,1,1,3.308979249,0.8,0.2,0.2,0.8,0,-1.196639758,0.2,0.8,0,0,1,0,0,1,1
20,2,3,2,44,0.2,0.8,0.8,0.2,-1,0,3,2,0,1,1,-1,2.025312084,0.8,0.2,0.8,0.2,1,-0.705723804,0.2,0.8,0,0,0,0,1,0,0
20,2,3,2,45,0.2,0.8,0.8,0.2,1,0,4,1,0,1,2,0,2.20457256,0.2,0.8,0.2,0.8,1,-0.79053364,0.8,0.2,0,0,1,1,0,1,1
20,2,3,2,46,0.2,0.8,0.8,0.2,-1,0,4,1,1,1,2,0,3.473693139,0.2,0.8,0.2,0.8,1,-1.245218333,0.8,0.2,0,0,0,0,1,1,0
20,2,3,2,47,0.2,0.8,0.8,0.2,1,0,4,1,0,2,1,1,2.562203631,0.2,0.8,0.8,0.2,0,-0.940867682,0.8,0.2,0,0,0,0,1,0,0
20,2,3,2,48,0.2,0.8,0.8,0.2,1,0,3,2,0,2,2,0,3.284368685,0.8,0.2,0.2,0.8,0,-1.189174452,0.2,0.8,0,0,0,0,0,1,1
20,2,3,2,49,0.2,0.8,0.8,0.2,1,0,4,1,0,2,1,1,1.278802103,0.2,0.8,0.8,0.2,0,-0.245923783,0.8,0.2,0,0,1,0,0,1,1
20,2,3,2,50,0.2,0.8,0.8,0.2,-1,0,4,1,0,1,2,0,1.864341547,0.2,0.8,0.2,0.8,1,-0.622907933,0.8,0.2,0,0,0,0,1,0,1
20,2,3,2,51,0.2,0.8,0.8,0.2,1,0,3,2,1,1,1,1,1.812883342,0.8,0.2,0.8,0.2,1,-0.594918584,0.2,0.8,0,0,0,1,0,1,0
20,2,3,2,52,0.2,0.8,0.8,0.2,-1,0,4,1,1,1,2,0,1.148218806,0.2,0.8,0.2,0.8,1,-0.138211877,0.8,0.2,0,0,1,0,0,1,1
20,2,3,2,53,0.2,0.8,0.8,0.2,-1,0,4,1,0,1,1,-1,2.533762174,0.2,0.8,0.2,0.8,1,-0.929705224,0.8,0.2,0,0,0,0,1,1,0
20,2,3,2,54,0.2,0.8,0.8,0.2,-1,0,4,1,1,2,1,-1,2.214561074,0.2,0.8,0.8,0.2,0,-0.795054223,0.8,0.2,0,0,1,1,1,0,0
20,2,3,2,55,0.2,0.8,0.8,0.2,1,0,3,2,0,1,1,1,3.749788472,0.8,0.2,0.8,0.2,1,-1.321699431,0.2,0.8,0,0,0,1,0,0,0
20,2,3,2,56,0.2,0.8,0.8,0.2,-1,0,4,1,0,1,2,0,1.081113739,0.2,0.8,0.2,0.8,1,-0.07799175,0.8,0.2,0,0,1,0,0,1,1
20,2,3,2,57,0.2,0.8,0.8,0.2,1,0,3,2,0,1,1,1,2.469634645,0.8,0.2,0.8,0.2,1,-0.904070223,0.2,0.8,0,0,0,1,0,1,1
20,2,3,2,58,0.2,0.8,0.8,0.2,1,0,4,1,0,2,1,1,1.528566879,0.2,0.8,0.8,0.2,0,-0.424330616,0.8,0.2,0,0,1,0,0,0,1
20,2,3,2,59,0.2,0.8,0.8,0.2,1,0,3,2,1,1,1,1,2.329565731,0.8,0.2,0.8,0.2,1,-0.845681868,0.2,0.8,0,0,0,1,0,0,0
20,2,3,2,60,0.2,0.8,0.8,0.2,-1,0,3,2,0,2,2,0,1.941827847,0.8,0.2,0.2,0.8,0,-0.663629719,0.2,0.8,0,0,1,1,1,0,0
20,2,4,1,1,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,2,0,2.571487908,0.8,0.2,0.2,0.8,0,-0.944484684,0.2,0.8,0,0,1,1,0,1,1
20,2,4,1,2,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.501736142,0.8,0.2,0.2,0.8,0,-0.406621867,0.2,0.8,0,0,1,1,1,1,0
20,2,4,1,3,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,1,-1,1.793244094,0.8,0.2,0.2,0.8,0,-0.584026322,0.2,0.8,0,0,1,1,0,1,0
20,2,4,1,4,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.574886539,0.8,0.2,0.2,0.8,0,-0.454183231,0.2,0.8,0,0,0,1,0,1,0
20,2,4,1,5,0.8,0.2,0.2,0.8,1,0,2,1,0,1,1,1,2.684402795,0.8,0.2,0.8,0.2,1,-0.98745828,0.2,0.8,0,0,1,1,1,0,0
20,2,4,1,6,0.8,0.2,0.2,0.8,1,0,2,1,1,1,2,0,1.097222143,0.8,0.2,0.8,0.2,1,-0.092781661,0.2,0.8,0,0,1,1,1,1,0
20,2,4,1,7,0.8,0.2,0.2,0.8,1,0,2,1,0,2,2,0,1.343175647,0.8,0.2,0.2,0.8,0,-0.295036696,0.2,0.8,0,0,0,0,1,0,0
20,2,4,1,8,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,1.981158565,0.8,0.2,0.2,0.8,0,-0.683681807,0.2,0.8,0,0,1,1,1,1,0
20,2,4,1,9,0.8,0.2,0.2,0.8,-1,0,1,1,0,1,2,0,1.668790949,0.8,0.2,0.8,0.2,1,-0.512099382,0.2,0.8,0,0,1,0,0,0,0
20,2,4,1,10,0.8,0.2,0.2,0.8,1,0,1,1,0,2,2,0,2.072481477,0.8,0.2,0.2,0.8,0,-0.728746671,0.2,0.8,0,0,0,0,1,0,1
20,2,4,1,11,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,2,0,1.872729002,0.8,0.2,0.2,0.8,0,-0.627396726,0.2,0.8,0,0,1,1,1,1,1
20,2,4,1,12,0.8,0.2,0.2,0.8,1,0,1,1,1,1,2,0,1.275075955,0.8,0.2,0.8,0.2,1,-0.24300575,0.2,0.8,0,0,1,1,1,0,0
20,2,4,1,13,0.2,0.8,0.2,0.8,-1,0,2,1,1,2,1,-1,1.81447595,0.2,0.8,0.8,0.2,0,-0.595796693,0.8,0.2,0,0,0,1,0,0,1
20,2,4,1,14,0.2,0.8,0.2,0.8,1,0,1,1,1,2,1,1,2.861102299,0.2,0.8,0.8,0.2,0,-1.05120697,0.8,0.2,0,0,0,0,0,1,1
20,2,4,1,15,0.2,0.8,0.2,0.8,-1,0,2,1,1,1,2,0,2.028462587,0.2,0.8,0.2,0.8,1,-0.70727816,0.8,0.2,0,0,0,0,0,0,1
20,2,4,1,16,0.2,0.8,0.2,0.8,-1,0,2,1,1,1,2,0,3.951324331,0.2,0.8,0.2,0.8,1,-1.374050796,0.8,0.2,0,0,0,0,1,1,1
20,2,4,1,17,0.2,0.8,0.2,0.8,1,0,1,1,0,2,1,1,0.772469856,0.2,0.8,0.8,0.2,0,0.258162293,0.8,0.2,0,0,0,0,0,0,0
20,2,4,1,18,0.2,0.8,0.2,0.8,-1,0,2,1,0,1,2,0,2.629541733,0.2,0.8,0.2,0.8,1,-0.966809585,0.8,0.2,0,0,0,0,0,0,1
20,2,4,1,19,0.2,0.8,0.2,0.8,-1,0,2,1,0,1,2,0,2.15476975,0.2,0.8,0.2,0.8,1,-0.767683873,0.8,0.2,0,0,0,0,1,1,1
20,2,4,1,20,0.8,0.2,0.2,0.8,-1,0,1,1,1,1,1,-1,1.752882829,0.8,0.2,0.8,0.2,1,-0.561261763,0.2,0.8,0,0,0,0,0,1,0
20,2,4,1,21,0.8,0.2,0.2,0.8,1,0,2,1,1,2,2,0,1.114057423,0.8,0.2,0.2,0.8,0,-0.108008687,0.2,0.8,0,0,1,0,0,0,1
20,2,4,1,22,0.8,0.2,0.2,0.8,1,0,1,1,0,1,1,1,2.522825521,0.8,0.2,0.8,0.2,1,-0.925379512,0.2,0.8,0,0,1,1,0,0,0
20,2,4,1,23,0.8,0.2,0.2,0.8,1,0,1,1,0,1,1,1,1.028283886,0.8,0.2,0.8,0.2,1,-0.027891283,0.2,0.8,0,0,1,1,1,1,1
20,2,4,1,24,0.8,0.2,0.2,0.8,1,0,2,1,0,1,2,0,2.57248525,0.8,0.2,0.8,0.2,1,-0.944872455,0.2,0.8,0,0,1,1,0,1,1
20,2,4,1,25,0.8,0.2,0.2,0.8,-1,0,2,1,0,1,1,-1,1.755658724,0.8,0.2,0.8,0.2,1,-0.562844128,0.2,0.8,0,0,0,0,1,1,1
20,2,4,1,26,0.2,0.8,0.2,0.8,-1,0,1,1,0,2,2,0,1.414189486,0.2,0.8,0.8,0.2,0,-0.346556566,0.8,0.2,0,0,1,1,0,0,1
20,2,4,1,27,0.2,0.8,0.2,0.8,-1,0,1,1,0,2,2,0,1.373697818,0.2,0.8,0.8,0.2,0,-0.317506241,0.8,0.2,0,0,1,1,1,1,1
20,2,4,1,28,0.2,0.8,0.2,0.8,1,0,2,1,1,1,2,0,2.277799629,0.2,0.8,0.2,0.8,1,-0.823209902,0.8,0.2,0,0,1,1,0,0,0
20,2,4,1,29,0.2,0.8,0.2,0.8,1,0,2,1,1,2,1,1,1.066086594,0.2,0.8,0.8,0.2,0,-0.063994555,0.8,0.2,0,0,0,0,1,0,1
20,2,4,1,30,0.2,0.8,0.2,0.8,1,0,1,1,0,1,2,0,2.340445936,0.2,0.8,0.2,0.8,1,-0.850341482,0.8,0.2,0,0,0,1,0,0,0
20,2,4,1,31,0.8,0.2,0.2,0.8,-1,0,1,1,1,1,1,-1,2.465922685,0.8,0.2,0.8,0.2,1,-0.902566052,0.2,0.8,0,0,0,0,1,1,0
20,2,4,1,32,0.8,0.2,0.2,0.8,1,0,1,1,1,1,2,0,3.467805983,0.8,0.2,0.8,0.2,1,-1.243522112,0.2,0.8,0,0,1,1,1,1,1
20,2,4,1,33,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,2,0,3.267839791,0.8,0.2,0.2,0.8,0,-1.184129152,0.2,0.8,0,0,0,1,1,0,0
20,2,4,1,34,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,2.854066267,0.8,0.2,0.2,0.8,0,-1.048744738,0.2,0.8,0,0,1,1,0,1,0
20,2,4,1,35,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,2,0,2.685841455,0.8,0.2,0.2,0.8,0,-0.98799407,0.2,0.8,0,0,1,1,0,1,0
20,2,4,1,36,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,2,0,2.562545939,0.8,0.2,0.2,0.8,0,-0.941001272,0.2,0.8,0,0,1,1,0,1,0
20,2,4,1,37,0.8,0.2,0.2,0.8,1,0,2,1,0,1,1,1,1.465064198,0.8,0.2,0.8,0.2,1,-0.381899063,0.2,0.8,0,0,1,1,1,0,0
20,2,4,1,38,0.8,0.2,0.2,0.8,1,0,2,1,0,1,1,1,1.066747364,0.8,0.2,0.8,0.2,1,-0.064614172,0.2,0.8,0,0,1,1,1,1,1
20,2,4,1,39,0.8,0.2,0.2,0.8,1,0,2,1,0,1,2,0,2.456332323,0.8,0.2,0.8,0.2,1,-0.898669312,0.2,0.8,0,0,1,1,1,1,1
20,2,4,1,40,0.8,0.2,0.2,0.8,1,0,1,1,0,1,1,1,1.07837467,0.8,0.2,0.8,0.2,1,-0.075454973,0.2,0.8,0,0,0,1,0,1,1
20,2,4,1,41,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,2,0,3.740492423,0.8,0.2,0.2,0.8,0,-1.319217267,0.2,0.8,0,0,1,1,1,0,1
20,2,4,1,42,0.8,0.2,0.2,0.8,-1,0,1,1,1,2,2,0,3.49724448,0.8,0.2,0.2,0.8,0,-1.251975367,0.2,0.8,0,0,1,1,1,1,0
20,2,4,1,43,0.8,0.2,0.2,0.8,-1,0,2,1,0,1,1,-1,3.43508809,0.8,0.2,0.8,0.2,1,-1.23404257,0.2,0.8,0,0,1,0,0,0,0
20,2,4,1,44,0.8,0.2,0.2,0.8,-1,0,1,1,0,2,2,0,1.174069105,0.8,0.2,0.2,0.8,0,-0.160475582,0.2,0.8,0,0,1,1,0,0,1
20,2,4,1,45,0.8,0.2,0.2,0.8,-1,0,2,1,0,2,1,-1,1.954524338,0.8,0.2,0.2,0.8,0,-0.670146859,0.2,0.8,0,0,1,1,0,1,1
20,2,4,1,46,0.2,0.8,0.2,0.8,1,0,2,1,0,2,1,1,0.946739696,0.2,0.8,0.8,0.2,0,0.054731095,0.8,0.2,0,0,0,0,1,1,1
20,2,4,1,47,0.2,0.8,0.2,0.8,-1,0,2,1,1,1,2,0,3.94710555,0.2,0.8,0.2,0.8,1,-1.372982538,0.8,0.2,0,0,0,0,1,0,0
20,2,4,1,48,0.2,0.8,0.2,0.8,1,0,1,1,0,1,2,0,1.80188028,0.2,0.8,0.2,0.8,1,-0.58883072,0.8,0.2,0,0,0,1,0,1,0
20,2,4,1,49,0.2,0.8,0.2,0.8,-1,0,2,1,0,1,2,0,1.287635101,0.2,0.8,0.2,0.8,1,-0.252807281,0.8,0.2,0,0,0,0,0,1,1
20,2,4,1,50,0.2,0.8,0.2,0.8,1,0,1,1,0,2,1,1,1.338695758,0.2,0.8,0.8,0.2,0,-0.291695825,0.8,0.2,0,0,0,0,0,0,1
20,2,4,1,51,0.2,0.8,0.2,0.8,-1,0,1,1,0,1,1,-1,1.097483552,0.2,0.8,0.2,0.8,1,-0.093019879,0.8,0.2,0,0,0,0,1,0,1
20,2,4,1,52,0.2,0.8,0.2,0.8,1,0,1,1,0,1,2,0,2.811776425,0.2,0.8,0.2,0.8,1,-1.033816463,0.8,0.2,0,0,1,1,1,1,1
20,2,4,1,53,0.2,0.8,0.2,0.8,1,0,1,1,0,2,1,1,1.323854256,0.2,0.8,0.8,0.2,0,-0.280547373,0.8,0.2,0,0,0,0,1,0,1
20,2,4,1,54,0.2,0.8,0.2,0.8,-1,0,1,1,1,1,2,0,1.407481273,0.2,0.8,0.2,0.8,1,-0.341801776,0.8,0.2,0,0,0,0,1,0,0
20,2,4,1,55,0.2,0.8,0.2,0.8,1,0,1,1,0,2,1,1,1.107941156,0.2,0.8,0.8,0.2,0,-0.102503478,0.8,0.2,0,0,0,0,1,0,0
20,2,4,1,56,0.2,0.8,0.2,0.8,-1,0,2,1,1,2,2,0,1.651654112,0.2,0.8,0.8,0.2,0,-0.501777278,0.8,0.2,0,0,0,1,0,1,0
20,2,4,1,57,0.2,0.8,0.2,0.8,-1,0,1,1,1,1,2,0,1.270320469,0.2,0.8,0.2,0.8,1,-0.239269206,0.8,0.2,0,0,1,0,0,0,1
20,2,4,1,58,0.8,0.2,0.2,0.8,1,0,1,1,1,2,2,0,2.564093872,0.8,0.2,0.2,0.8,0,-0.94160515,0.2,0.8,0,0,0,0,1,0,1
20,2,4,1,59,0.8,0.2,0.2,0.8,-1,0,2,1,1,2,1,-1,1.113216443,0.8,0.2,0.2,0.8,0,-0.107253522,0.2,0.8,0,0,1,1,0,1,1
20,2,4,1,60,0.8,0.2,0.2,0.8,-1,0,2,1,0,1,1,-1,2.133648374,0.8,0.2,0.8,0.2,1,-0.757833366,0.2,0.8,0,0,0,0,1,0,0
20,2,5,2,1,0.8,0.2,0.2,0.8,-1,0,3,2,1,2,1,-1,1.492698785,0.2,0.8,0.8,0.2,0,-0.400585747,0.8,0.2,0,0,1,1,0,0,0
20,2,5,2,2,0.8,0.2,0.2,0.8,1,0,4,1,0,2,1,1,1.091462673,0.8,0.2,0.2,0.8,0,-0.087518698,0.2,0.8,0,0,0,0,0,1,0
20,2,5,2,3,0.8,0.2,0.2,0.8,-1,0,4,1,1,1,1,-1,1.944698526,0.8,0.2,0.8,0.2,1,-0.665106966,0.2,0.8,0,0,0,0,1,0,0
20,2,5,2,4,0.8,0.2,0.2,0.8,-1,0,4,1,1,2,2,0,2.499864616,0.8,0.2,0.2,0.8,0,-0.916236577,0.2,0.8,0,0,1,1,1,0,1
